Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Calories_Burned_kcal,Fat_Category,BMI_Category,Weekly_Workout_Hours,Workout_Cluster
47,Female,49.0,1.58,170,139,68,0.97,Strength,25.7,4.3,4,1,19.7,198.5,High,Normal,3.88,0
31,Male,65.5,1.71,192,144,55,1.19,Cardio,14.3,3.4,7,3,22.3,354.5,Athletic / Very Fit,Normal,8.33,1
24,Male,70.1,1.72,199,141,70,0.85,Yoga,21.0,4.1,2,0,23.7,98.4,Average,Normal,1.7,2
34,Male,73.0,1.59,192,152,77,0.52,Cardio,25.6,2.3,5,1,29.1,173.3,High,Overweight,2.6,2
37,Male,51.2,1.69,187,145,66,0.93,Cardio,28.9,3.1,3,0,18.0,217.6,High,Underweight,2.79,2
53,Female,57.2,1.59,165,138,56,1.46,Mixed,15.4,5.2,7,3,22.7,502.6,Fit,Normal,10.22,1
26,Female,74.6,1.82,190,138,73,0.85,Yoga,26.5,3.9,5,1,22.5,105.7,High,Normal,4.25,2
55,Female,44.1,1.57,175,141,62,0.82,Strength,25.2,3.1,7,2,18.0,151.7,High,Underweight,5.739999999999999,1
39,Female,57.7,1.61,178,147,72,0.6,Strength,21.3,3.3,4,1,22.1,147.0,Average,Normal,2.4,0
19,Female,43.7,1.56,192,174,73,0.46,HIIT,24.6,2.0,3,0,18.0,162.1,Average,Underweight,1.38,2
41,Male,42.9,1.54,173,123,62,1.23,Yoga,18.7,3.9,5,3,18.0,87.0,Fit,Underweight,6.15,1
25,Female,77.6,1.84,185,131,65,0.64,Yoga,24.6,3.7,3,1,23.0,81.9,Average,Normal,1.92,2
28,Female,68.6,1.73,198,157,61,1.01,Strength,22.1,3.2,3,1,22.8,291.3,Average,Normal,3.03,2
30,Male,66.1,1.69,199,179,68,1.14,HIIT,24.7,3.2,5,1,23.0,606.6,Average,Normal,5.699999999999999,2
34,Male,65.2,1.61,187,141,55,0.98,Cardio,14.0,3.3,5,3,25.0,291.4,Athletic / Very Fit,Overweight,4.9,1
25,Female,64.2,1.77,187,153,75,0.78,Strength,30.1,3.7,2,0,20.5,209.2,Very High,Normal,1.56,2
38,Female,79.5,1.6,188,132,64,0.63,Yoga,23.0,3.7,5,1,31.2,82.4,Average,Obesity,3.15,0
35,Male,73.9,1.76,187,149,59,1.21,Strength,11.3,4.0,7,2,23.9,377.2,Athletic / Very Fit,Normal,8.469999999999999,1
47,Female,73.9,1.59,179,155,82,0.66,Mixed,29.5,3.9,2,0,29.1,293.6,High,Overweight,1.32,0
35,Male,47.0,1.62,188,159,71,0.79,Mixed,15.9,4.5,3,1,18.0,223.4,Fit,Underweight,2.37,2
48,Male,63.7,1.76,165,134,62,1.02,Strength,19.2,3.7,5,1,20.7,272.5,Fit,Normal,5.1,1
55,Female,83.4,1.77,168,145,75,0.47,Mixed,20.9,3.5,3,0,26.7,236.0,Average,Overweight,1.41,0
49,Female,69.9,1.74,163,140,69,0.93,Mixed,14.0,4.9,5,1,23.1,392.8,Athletic / Very Fit,Normal,4.65,1
28,Female,48.9,1.58,188,148,55,1.12,Strength,22.7,4.5,5,2,19.7,229.8,Average,Normal,5.6000000000000005,1
42,Male,48.1,1.64,183,144,72,0.87,Cardio,24.2,2.6,5,1,18.0,190.0,Average,Underweight,4.35,0
50,Male,77.4,1.7,175,151,80,0.53,Mixed,30.1,4.1,2,0,26.9,245.3,Very High,Overweight,1.06,0
55,Female,67.7,1.6,160,121,73,0.27,Yoga,37.0,3.1,3,0,26.6,30.3,Very High,Overweight,0.81,0
58,Female,82.5,1.82,156,112,59,0.68,Yoga,12.7,4.0,7,3,25.0,92.0,Athletic / Very Fit,Overweight,4.760000000000001,1
25,Female,46.3,1.45,195,140,72,0.52,Yoga,29.8,3.0,3,0,22.0,39.9,High,Normal,1.56,2
28,Male,50.2,1.6,202,164,77,0.94,Strength,28.3,3.7,3,0,19.5,197.1,High,Normal,2.82,2
39,Male,63.1,1.63,184,140,59,1.31,Cardio,13.7,3.4,7,3,23.8,375.0,Athletic / Very Fit,Normal,9.17,1
41,Male,39.4,1.45,191,131,59,1.2,Yoga,15.4,4.1,5,3,18.7,77.4,Fit,Normal,6.0,1
58,Female,49.8,1.54,161,146,61,0.8,HIIT,21.6,3.4,7,2,21.0,321.7,Average,Normal,5.6000000000000005,1
34,Male,88.2,1.74,190,164,85,0.66,Mixed,21.6,3.8,3,0,29.0,350.4,Average,Overweight,1.98,2
29,Male,51.0,1.68,189,155,74,0.71,Strength,18.8,3.7,3,0,18.0,153.0,Fit,Underweight,2.13,2
49,Female,90.2,1.84,167,145,79,0.75,Mixed,28.9,4.0,2,0,26.7,405.9,High,Overweight,1.5,0
32,Male,100.9,1.83,183,144,71,0.7,Cardio,23.1,3.1,4,1,30.0,322.2,Average,Obesity,2.8,2
33,Female,81.0,1.72,189,143,57,0.88,Cardio,19.5,3.2,3,1,27.3,325.1,Fit,Overweight,2.64,2
39,Male,75.0,1.71,187,136,73,0.71,Yoga,37.1,4.2,2,0,25.6,88.3,Very High,Overweight,1.42,0
45,Female,63.0,1.69,173,158,69,0.87,HIIT,21.9,2.8,3,0,22.1,445.6,Average,Normal,2.61,0
37,Female,45.0,1.45,190,171,65,1.15,HIIT,17.4,3.1,6,3,21.4,416.9,Fit,Normal,6.9,1
50,Male,42.7,1.54,179,125,59,1.07,Yoga,14.1,4.0,4,2,18.0,75.4,Athletic / Very Fit,Underweight,4.28,1
27,Female,69.0,1.69,197,160,72,0.93,Strength,25.4,3.9,4,1,24.1,271.1,High,Normal,3.72,2
57,Male,67.9,1.74,165,143,80,0.53,Mixed,22.4,4.0,2,0,22.4,213.4,Average,Normal,1.06,0
49,Female,61.9,1.71,168,120,61,0.95,Yoga,19.0,4.3,7,3,21.2,97.3,Fit,Normal,6.65,1
50,Female,60.5,1.59,177,145,70,0.98,Strength,26.1,3.6,4,1,23.9,249.4,High,Normal,3.92,0
19,Female,76.3,1.77,195,151,68,0.93,Cardio,26.7,3.0,3,1,24.2,324.6,High,Normal,2.79,2
50,Male,71.7,1.83,173,133,59,1.16,Cardio,9.8,3.5,7,3,21.5,377.9,Athletic / Very Fit,Normal,8.12,1
50,Female,95.8,1.77,164,130,68,0.64,Cardio,26.0,2.9,3,0,30.5,277.2,High,Obesity,1.92,0
58,Female,85.2,1.78,157,131,71,0.96,Strength,18.1,3.5,4,1,26.9,342.4,Fit,Overweight,3.84,0
30,Male,72.8,1.62,190,154,70,1.0,Strength,13.8,3.2,5,2,27.6,305.8,Athletic / Very Fit,Overweight,5.0,1
47,Female,75.4,1.79,177,150,71,0.72,Mixed,30.3,4.2,2,0,23.6,323.7,Very High,Normal,1.44,0
50,Female,74.8,1.69,175,138,70,0.67,Cardio,24.1,2.8,5,1,26.0,227.2,Average,Overweight,3.35,0
30,Female,61.2,1.73,190,131,59,1.23,Yoga,19.6,3.8,7,3,20.4,124.1,Fit,Normal,8.61,1
43,Female,78.6,1.72,175,145,77,0.61,Strength,27.4,2.6,2,0,26.7,199.6,High,Overweight,1.22,0
39,Male,64.5,1.67,177,161,67,1.0,HIIT,18.3,3.7,3,1,23.2,523.6,Fit,Normal,3.0,2
56,Female,50.6,1.59,168,140,57,0.77,Mixed,24.6,4.2,6,2,19.9,233.1,Average,Normal,4.62,1
19,Female,66.8,1.67,204,155,64,0.86,Cardio,19.2,3.3,4,1,23.9,261.4,Fit,Normal,3.44,2
55,Male,72.2,1.78,166,118,58,0.82,Yoga,25.1,3.7,5,1,22.8,98.7,High,Normal,4.1,0
56,Female,89.1,1.64,166,144,79,0.93,Mixed,32.4,4.1,3,0,33.3,495.3,Very High,Obesity,2.79,0
43,Female,80.6,1.77,185,147,77,0.4,Cardio,23.5,3.0,3,0,25.7,146.3,Average,Overweight,1.2000000000000002,0
32,Male,93.2,1.75,193,133,60,1.25,Yoga,12.2,4.4,5,3,30.3,191.8,Athletic / Very Fit,Obesity,6.25,1
51,Male,77.7,1.65,162,132,62,0.78,Strength,17.1,3.9,5,2,28.5,254.5,Fit,Overweight,3.9,0
59,Male,79.9,1.82,165,152,74,0.5,HIIT,30.5,2.9,2,0,24.2,325.3,Very High,Normal,1.0,0
57,Male,60.1,1.64,170,135,70,1.03,Cardio,26.6,3.2,3,1,22.2,281.7,High,Normal,3.09,0
28,Female,60.3,1.83,188,158,67,0.76,Mixed,27.8,4.5,4,1,18.0,275.7,High,Underweight,3.04,2
20,Male,60.9,1.72,205,172,73,0.98,Mixed,25.5,4.6,3,0,20.5,358.1,High,Normal,2.94,2
23,Female,75.1,1.68,205,145,72,1.14,Yoga,19.2,4.5,6,2,26.7,141.0,Fit,Overweight,6.84,1
26,Male,57.7,1.59,196,164,69,0.63,Mixed,30.9,4.1,3,0,22.8,217.5,Very High,Normal,1.89,2
23,Female,71.2,1.67,196,163,65,1.15,Mixed,23.7,4.8,6,3,25.5,490.0,Average,Overweight,6.9,1
26,Male,49.6,1.66,193,156,67,0.52,Strength,26.8,3.1,2,0,18.0,109.3,High,Underweight,1.04,2
56,Male,62.4,1.55,165,131,68,1.37,Cardio,10.2,3.7,7,3,25.8,388.7,Athletic / Very Fit,Overweight,9.59,1
48,Female,78.1,1.66,164,132,58,0.54,Strength,26.5,3.4,3,1,28.4,176.7,High,Overweight,1.62,0
49,Male,46.1,1.6,163,139,67,1.12,Mixed,22.6,4.6,6,2,18.0,309.8,Average,Underweight,6.720000000000001,1
58,Male,77.0,1.74,163,148,62,1.24,HIIT,12.9,3.9,5,2,25.5,772.3,Athletic / Very Fit,Overweight,6.2,1
29,Male,96.3,1.81,191,150,74,0.28,Cardio,31.0,2.2,3,0,29.4,122.6,Very High,Overweight,0.8400000000000001,2
25,Female,74.5,1.56,198,179,69,0.73,HIIT,15.3,3.0,3,1,30.7,440.6,Fit,Obesity,2.19,2
25,Male,75.3,1.85,194,163,73,0.68,Mixed,19.7,4.0,5,1,22.0,304.7,Fit,Normal,3.4000000000000004,2
45,Male,75.4,1.67,175,135,60,0.89,Cardio,21.7,3.0,4,1,27.1,306.4,Average,Overweight,3.56,0
37,Female,74.4,1.58,188,170,70,0.46,HIIT,25.9,2.6,3,1,29.7,275.5,High,Overweight,1.38,2
24,Female,78.9,1.76,185,168,76,0.47,HIIT,27.2,3.1,2,0,25.6,297.3,High,Overweight,0.94,2
28,Male,77.9,1.64,187,135,72,0.4,Yoga,14.5,3.9,2,0,29.1,51.2,Athletic / Very Fit,Overweight,0.8,2
37,Female,66.7,1.67,180,142,69,0.58,Cardio,18.0,2.9,3,1,23.9,178.1,Fit,Normal,1.7399999999999998,0
33,Female,68.8,1.64,186,169,72,0.49,HIIT,30.8,2.9,3,0,25.6,272.5,Very High,Overweight,1.47,2
21,Female,55.0,1.6,192,147,63,1.33,Cardio,16.5,3.4,7,3,21.5,333.4,Fit,Normal,9.31,1
23,Male,71.7,1.75,192,138,72,0.66,Yoga,19.0,3.9,4,1,23.3,78.1,Fit,Normal,2.64,2
39,Male,70.2,1.65,184,145,71,0.57,Cardio,15.4,2.8,3,1,25.7,183.4,Fit,Overweight,1.71,2
43,Female,50.1,1.54,179,164,78,0.74,HIIT,29.7,3.3,3,0,21.2,299.9,High,Normal,2.22,2
20,Male,69.6,1.74,186,170,76,1.2,HIIT,25.4,3.5,4,1,23.1,678.0,High,Normal,4.8,2
58,Female,65.8,1.56,161,120,70,0.73,Yoga,28.3,3.9,2,0,27.0,79.2,High,Overweight,1.46,0
59,Male,78.9,1.56,160,135,76,0.98,Strength,12.4,3.3,4,2,32.2,325.9,Athletic / Very Fit,Obesity,3.92,0
31,Female,58.3,1.8,184,158,77,0.68,Mixed,24.0,4.2,3,0,18.0,240.1,Average,Underweight,2.04,2
28,Male,77.7,1.56,191,159,62,0.76,Mixed,16.3,3.9,6,2,31.9,355.2,Fit,Obesity,4.5600000000000005,1
35,Female,48.3,1.45,187,171,81,0.94,HIIT,21.9,3.6,5,1,23.0,366.2,Average,Normal,4.699999999999999,2
29,Male,84.6,1.74,195,148,63,1.16,Cardio,16.9,3.2,4,2,27.9,442.4,Fit,Overweight,4.64,1
40,Male,77.9,1.65,181,147,69,0.65,Strength,27.8,3.6,3,0,28.6,211.6,High,Overweight,1.95,0
29,Female,83.2,1.66,194,139,72,0.68,Yoga,28.2,3.9,2,0,30.3,93.2,High,Obesity,1.36,2
30,Male,57.3,1.65,190,161,72,0.6,Mixed,19.8,4.2,3,0,21.1,207.4,Fit,Normal,1.7999999999999998,2
42,Male,67.0,1.7,167,139,75,0.83,Strength,16.8,3.9,5,1,23.1,232.1,Fit,Normal,4.15,0
36,Male,61.3,1.6,183,134,74,0.57,Yoga,23.0,3.5,2,0,23.8,57.7,Average,Normal,1.14,0
53,Male,75.4,1.83,161,148,76,0.8,HIIT,27.2,3.6,2,0,22.6,485.4,High,Normal,1.6,0
25,Male,68.7,1.53,196,141,75,0.55,Yoga,26.7,3.3,2,0,29.3,61.8,High,Overweight,1.1,2
46,Male,70.5,1.72,173,142,71,1.09,Strength,16.5,4.2,4,2,23.7,320.9,Fit,Normal,4.36,1
49,Male,54.8,1.74,170,124,68,0.92,Yoga,26.2,3.4,4,1,18.0,83.0,High,Underweight,3.68,0
35,Male,55.2,1.6,181,138,59,1.1,Cardio,17.5,2.8,7,3,21.5,275.2,Fit,Normal,7.700000000000001,1
23,Female,44.8,1.58,195,156,67,0.69,Strength,20.9,4.0,4,1,18.0,129.0,Average,Underweight,2.76,2
35,Male,73.3,1.78,187,158,73,1.12,Mixed,25.5,4.6,2,0,23.1,489.7,High,Normal,2.24,2
36,Female,66.7,1.58,179,151,68,0.94,Mixed,24.0,3.9,6,2,26.7,375.1,Average,Overweight,5.64,1
39,Male,56.1,1.62,178,162,74,0.95,HIIT,23.4,3.8,3,1,21.4,428.4,Average,Normal,2.85,2
54,Female,70.0,1.77,157,134,78,0.92,Strength,21.7,3.9,3,1,22.4,273.9,Average,Normal,2.76,0
49,Male,64.9,1.68,172,133,59,1.19,Cardio,14.3,3.1,7,3,22.9,354.0,Athletic / Very Fit,Normal,8.33,1
58,Female,55.3,1.5,156,134,69,0.99,Mixed,19.4,4.5,3,1,24.6,327.2,Fit,Normal,2.97,0
20,Female,89.7,1.85,200,155,72,0.58,Cardio,24.4,2.9,4,1,26.1,236.1,Average,Overweight,2.32,2
45,Male,72.1,1.63,179,144,63,1.04,Strength,12.1,3.7,5,2,27.2,314.2,Athletic / Very Fit,Overweight,5.2,1
27,Female,88.8,1.64,199,158,62,0.75,Strength,20.0,3.3,6,2,33.0,280.0,Average,Obesity,4.5,2
52,Male,71.3,1.71,166,133,72,0.71,Cardio,19.5,2.3,3,1,24.5,230.0,Fit,Normal,2.13,0
46,Male,81.8,1.74,177,151,73,0.76,Mixed,15.6,4.0,2,0,26.9,373.0,Fit,Overweight,1.52,0
32,Female,63.4,1.88,188,169,59,1.23,HIIT,8.2,3.4,7,3,18.0,631.7,Athletic / Very Fit,Underweight,8.61,1
50,Male,51.5,1.51,161,139,73,0.78,Mixed,29.4,4.0,4,1,22.5,241.0,High,Normal,3.12,0
24,Female,71.2,1.76,189,138,77,0.44,Yoga,27.9,3.6,2,0,22.9,51.2,High,Normal,0.88,2
29,Female,61.3,1.75,195,139,70,1.31,Yoga,10.1,4.8,5,3,19.9,133.0,Athletic / Very Fit,Normal,6.550000000000001,1
47,Male,60.7,1.67,179,145,65,1.15,Strength,15.4,4.2,6,3,21.9,293.9,Fit,Normal,6.9,1
38,Male,72.9,1.76,171,156,71,0.68,HIIT,26.8,3.2,2,0,23.6,400.3,High,Normal,1.36,0
48,Male,69.1,1.77,174,128,73,0.77,Yoga,19.7,3.6,2,0,22.0,86.9,Fit,Normal,1.54,0
41,Male,81.8,1.54,180,138,58,0.84,Cardio,14.5,2.9,6,2,34.4,315.4,Athletic / Very Fit,Obesity,5.04,1
37,Male,89.6,1.85,179,152,70,0.83,Mixed,23.1,4.5,2,0,26.0,447.6,Average,Overweight,1.66,2
54,Female,74.3,1.52,162,150,81,0.68,HIIT,26.3,3.1,2,0,32.0,408.9,High,Obesity,1.36,0
21,Female,73.5,1.57,194,173,59,1.5,HIIT,20.8,3.6,7,3,30.0,884.4,Average,Obesity,10.5,1
45,Male,58.6,1.65,165,150,63,0.66,HIIT,19.5,2.9,5,1,21.4,313.4,Fit,Normal,3.3000000000000003,0
37,Male,84.7,1.87,178,141,55,1.2,Strength,19.0,3.7,5,2,24.2,426.4,Fit,Normal,6.0,1
41,Male,60.5,1.65,182,145,58,1.56,Strength,18.1,4.5,4,2,22.3,397.3,Fit,Normal,6.24,1
49,Female,65.7,1.68,169,131,61,1.15,Cardio,22.4,3.2,5,2,23.4,342.8,Average,Normal,5.75,1
58,Female,66.8,1.82,166,129,60,1.25,Cardio,14.4,3.8,7,3,20.1,380.5,Athletic / Very Fit,Normal,8.75,1
53,Female,60.5,1.65,157,130,68,0.95,Strength,24.1,3.7,4,1,22.2,240.2,Average,Normal,3.8,0
51,Male,62.1,1.56,171,125,68,1.43,Yoga,26.1,4.6,7,2,25.4,147.4,High,Overweight,10.01,1
53,Male,68.0,1.64,171,143,60,0.64,Mixed,19.4,4.2,5,2,25.3,260.3,Fit,Overweight,3.2,0
19,Female,82.6,1.82,188,157,66,0.81,Mixed,22.8,4.3,7,3,25.0,399.2,Average,Overweight,5.67,1
32,Male,67.6,1.69,185,167,64,0.98,HIIT,15.2,3.7,4,2,23.8,535.7,Fit,Normal,3.92,1
51,Male,96.3,1.87,171,133,62,1.24,Cardio,14.9,3.5,7,3,27.4,544.5,Athletic / Very Fit,Overweight,8.68,1
53,Female,70.7,1.75,174,128,72,0.65,Yoga,34.5,3.7,3,0,23.0,75.7,Very High,Normal,1.95,0
23,Female,77.2,1.62,190,163,80,0.75,Mixed,25.7,3.9,3,0,29.6,349.5,High,Overweight,2.25,2
56,Male,51.1,1.69,171,156,68,0.62,HIIT,21.4,2.9,3,0,18.0,257.1,Average,Underweight,1.86,0
59,Female,67.7,1.59,163,149,69,0.6,HIIT,31.7,3.0,3,0,26.6,328.4,Very High,Overweight,1.7999999999999998,0
29,Male,67.5,1.61,186,145,70,0.56,Cardio,18.6,3.1,2,0,26.0,171.1,Fit,Overweight,1.12,2
20,Female,76.9,1.9,205,174,81,0.33,Mixed,26.5,3.3,3,0,21.3,152.3,High,Normal,0.99,2
35,Female,71.7,1.78,197,162,59,1.3,Mixed,16.5,4.4,7,3,22.6,556.6,Fit,Normal,9.1,1
57,Male,80.7,1.77,161,120,70,0.77,Yoga,25.2,3.4,3,0,25.9,102.4,High,Overweight,2.31,0
38,Male,72.4,1.62,180,141,69,0.92,Cardio,33.5,3.1,3,1,27.7,302.4,Very High,Overweight,2.76,0
32,Female,60.7,1.84,183,142,66,0.99,Cardio,17.4,3.1,4,2,18.0,273.2,Fit,Underweight,3.96,1
50,Male,84.9,1.79,179,146,70,0.49,Strength,27.5,2.8,3,0,26.5,174.0,High,Overweight,1.47,0
52,Female,77.4,1.87,164,142,76,0.63,Mixed,28.5,3.6,2,0,22.2,292.6,High,Normal,1.26,0
43,Male,99.0,1.86,172,143,74,0.76,Strength,25.7,3.6,2,0,28.5,317.9,High,Overweight,1.52,0
25,Female,42.3,1.53,192,138,72,0.56,Yoga,31.6,3.4,3,0,18.0,39.1,Very High,Underweight,1.6800000000000002,2
53,Female,83.2,1.57,164,148,55,1.01,HIIT,22.7,4.1,5,3,33.8,681.1,Average,Obesity,5.05,1
47,Female,51.0,1.58,170,133,64,1.2,Cardio,11.1,3.5,5,3,20.5,278.9,Athletic / Very Fit,Normal,6.0,1
40,Male,74.7,1.59,176,146,58,1.53,Mixed,15.3,4.9,7,3,29.7,681.9,Fit,Overweight,10.71,1
59,Female,69.6,1.71,157,127,55,1.38,Strength,13.3,4.2,7,3,23.7,406.8,Athletic / Very Fit,Normal,9.66,1
31,Female,54.6,1.62,190,173,77,0.44,HIIT,30.0,2.7,2,0,20.7,193.9,Very High,Normal,0.88,2
31,Female,89.3,1.89,196,138,67,1.24,Yoga,15.1,4.2,5,2,25.1,182.8,Fit,Overweight,6.2,1
19,Female,98.4,1.87,196,164,70,0.79,Mixed,22.8,3.6,6,2,28.1,463.9,Average,Overweight,4.74,2
54,Male,50.8,1.68,159,135,62,1.43,Mixed,13.9,5.0,7,3,18.0,437.4,Athletic / Very Fit,Underweight,10.01,1
22,Male,94.3,1.88,200,156,76,0.52,Cardio,26.7,2.8,2,0,26.8,221.5,High,Overweight,1.04,2
55,Female,80.1,1.83,168,133,68,0.8,Cardio,27.1,3.6,5,1,24.0,291.6,High,Normal,4.0,0
58,Female,70.3,1.63,170,141,73,0.39,Strength,31.1,2.9,3,0,26.3,115.3,Very High,Overweight,1.17,0
31,Male,52.6,1.48,196,161,78,0.9,Strength,25.7,3.8,3,0,24.0,199.8,High,Normal,2.7,2
56,Female,59.7,1.66,156,115,64,0.85,Yoga,25.6,3.9,6,2,21.7,84.4,High,Normal,5.1,0
42,Male,51.0,1.62,168,153,68,0.44,HIIT,25.3,3.0,2,0,19.5,181.2,High,Normal,0.88,0
37,Female,77.2,1.7,186,133,68,0.7,Yoga,24.1,3.8,3,1,26.7,89.3,Average,Overweight,2.1,0
19,Male,76.1,1.69,204,170,70,0.73,Mixed,16.4,4.4,4,1,26.7,331.7,Fit,Overweight,2.92,2
56,Female,75.8,1.69,171,140,65,0.73,Strength,18.8,3.1,2,0,26.6,234.9,Fit,Overweight,1.46,0
23,Male,77.2,1.73,199,145,79,0.44,Yoga,21.6,3.2,2,0,25.7,56.0,Average,Overweight,0.88,2
34,Male,67.5,1.56,183,128,60,1.23,Yoga,11.0,4.4,7,3,27.8,137.7,Athletic / Very Fit,Overweight,8.61,1
42,Male,87.8,1.72,183,139,58,1.2,Cardio,15.3,3.6,6,2,29.6,477.9,Fit,Overweight,7.199999999999999,1
45,Female,48.2,1.64,170,122,64,1.3,Yoga,20.3,4.8,4,2,18.0,102.9,Average,Underweight,5.2,1
19,Male,52.0,1.7,205,183,59,1.25,HIIT,17.0,3.6,7,3,18.0,524.5,Fit,Underweight,8.75,1
52,Male,97.3,1.78,169,129,80,0.46,Yoga,24.3,2.8,2,0,30.9,73.9,Average,Obesity,0.92,0
54,Female,45.2,1.56,162,150,80,0.62,HIIT,26.4,3.4,2,0,18.6,227.3,High,Normal,1.24,0
22,Female,53.6,1.65,194,177,80,0.25,HIIT,29.5,2.5,3,0,19.7,108.3,High,Normal,0.75,2
18,Female,63.6,1.67,203,170,72,0.73,Mixed,17.5,3.9,3,1,22.8,277.9,Fit,Normal,2.19,2
57,Female,47.7,1.63,163,119,67,0.52,Yoga,20.2,3.5,4,1,18.0,40.3,Average,Underweight,2.08,0
29,Male,70.4,1.77,190,154,70,0.43,Strength,21.7,3.2,3,0,22.5,127.1,Average,Normal,1.29,2
53,Female,52.2,1.61,160,138,71,0.51,Mixed,24.1,3.9,3,0,20.2,160.3,Average,Normal,1.53,0
40,Female,60.9,1.62,179,139,65,1.25,Cardio,19.3,3.4,5,2,23.1,345.9,Fit,Normal,6.25,1
48,Female,65.0,1.61,176,128,70,0.82,Yoga,28.3,3.7,3,1,25.1,87.5,High,Overweight,2.46,0
28,Female,72.4,1.79,188,157,65,1.08,Mixed,13.0,4.8,5,3,22.6,467.9,Athletic / Very Fit,Normal,5.4,1
27,Female,59.6,1.63,194,152,74,0.35,Cardio,32.3,2.3,2,0,22.4,94.9,Very High,Normal,0.7,2
20,Female,74.6,1.73,205,169,60,0.68,Mixed,22.7,4.1,5,1,25.0,305.1,Average,Overweight,3.4000000000000004,2
31,Female,99.3,1.88,192,159,59,1.04,Mixed,18.3,4.8,6,2,28.2,621.2,Fit,Overweight,6.24,1
33,Male,85.1,1.67,181,149,55,1.19,Mixed,8.0,5.0,7,3,30.4,604.4,Athletic / Very Fit,Obesity,8.33,1
27,Male,74.2,1.79,195,176,70,0.73,HIIT,28.9,2.8,3,0,23.1,436.4,High,Normal,2.19,2
46,Male,106.8,1.85,181,127,61,0.71,Yoga,16.2,3.8,2,0,31.3,125.1,Fit,Obesity,1.42,0
27,Male,87.4,1.78,195,156,83,0.25,Cardio,27.2,1.8,3,0,27.5,99.7,High,Overweight,0.75,2
29,Male,53.7,1.68,197,133,55,1.05,Yoga,13.4,4.2,7,2,19.1,92.9,Athletic / Very Fit,Normal,7.35,1
47,Female,57.7,1.74,178,150,67,1.19,Mixed,22.3,4.9,4,1,19.0,410.7,Average,Normal,4.76,1
58,Female,52.2,1.55,156,144,73,1.21,HIIT,29.4,3.7,4,1,21.7,513.3,High,Normal,4.84,0
18,Female,76.4,1.6,205,167,78,0.68,Strength,26.0,3.2,2,0,29.8,218.4,High,Overweight,1.36,2
22,Female,57.7,1.62,204,169,63,0.62,Mixed,30.4,3.7,4,1,22.0,215.2,Very High,Normal,2.48,2
37,Male,65.0,1.9,182,151,81,0.65,Strength,28.4,2.9,3,0,18.0,175.7,High,Underweight,1.95,2
25,Male,59.0,1.6,201,181,65,1.5,HIIT,15.4,4.0,7,3,23.1,717.1,Fit,Normal,10.5,1
29,Female,45.9,1.6,190,171,64,1.33,HIIT,15.9,3.9,6,2,18.0,492.5,Fit,Underweight,7.98,1
18,Female,49.1,1.58,202,162,70,0.55,Strength,29.7,4.0,5,1,19.8,112.9,High,Normal,2.75,2
37,Male,65.3,1.74,179,162,65,0.63,HIIT,20.3,3.2,4,1,21.7,332.5,Average,Normal,2.52,2
45,Male,70.6,1.69,170,142,76,0.62,Strength,22.2,3.5,2,0,24.6,184.4,Average,Normal,1.24,0
54,Male,89.9,1.79,167,152,71,0.93,HIIT,24.7,2.7,5,1,28.1,670.2,Average,Overweight,4.65,0
54,Female,81.7,1.75,165,137,73,0.56,Strength,25.8,3.6,3,0,26.8,191.0,High,Overweight,1.6800000000000002,0
29,Female,45.8,1.54,184,149,68,0.97,Strength,18.0,3.9,5,2,19.3,186.1,Fit,Normal,4.85,1
54,Male,57.6,1.6,168,125,72,0.75,Yoga,24.5,4.5,5,1,22.5,71.6,Average,Normal,3.75,0
45,Male,80.2,1.82,178,164,85,0.63,HIIT,16.0,2.8,2,0,24.3,407.7,Fit,Normal,1.26,2
32,Female,63.2,1.66,189,134,65,0.88,Yoga,24.0,3.4,3,1,23.0,92.8,Average,Normal,2.64,2
23,Female,74.2,1.8,198,146,82,0.54,Yoga,28.3,3.7,3,0,22.9,66.3,High,Normal,1.62,2
37,Female,49.9,1.67,185,151,71,0.58,Strength,29.5,3.6,3,0,18.0,121.9,High,Underweight,1.7399999999999998,2
31,Female,48.6,1.58,190,158,63,1.19,Mixed,16.5,5.0,5,3,19.4,346.1,Fit,Normal,5.949999999999999,1
19,Male,60.9,1.65,203,159,57,0.78,Strength,25.4,3.8,5,1,22.4,199.1,High,Normal,3.9,2
26,Male,45.1,1.58,197,177,67,0.69,HIIT,18.1,3.1,5,1,18.0,250.1,Fit,Underweight,3.45,2
54,Male,70.0,1.62,163,136,72,0.84,Strength,16.4,3.7,4,1,26.6,248.1,Fit,Overweight,3.36,0
37,Female,53.5,1.7,177,140,71,0.62,Cardio,15.0,2.6,5,1,18.5,151.1,Fit,Normal,3.1,0
43,Female,80.2,1.73,179,161,60,0.68,HIIT,30.2,3.8,3,1,26.7,439.7,Very High,Overweight,2.04,0
46,Female,61.1,1.52,175,149,73,0.26,Mixed,32.6,3.9,2,0,26.4,94.7,Very High,Overweight,0.52,0
18,Male,61.5,1.68,204,160,77,0.69,Cardio,23.2,2.5,3,1,21.8,194.1,Average,Normal,2.07,2
52,Male,73.6,1.62,174,143,70,1.02,Strength,20.1,4.0,5,2,28.0,316.2,Average,Overweight,5.1,1
